Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,190.179993,193.449997,189.940002,190.75,190.75,882300
2016-01-04,187.009995,187.070007,182.5,184.679993,184.679993,1637400
2016-01-05,185.360001,187.58999599999999,184.0,184.899994,184.899994,1042400
2016-01-06,183.720001,186.919998,182.570007,184.070007,184.070007,1480800
2016-01-07,180.509995,181.130005,174.369995,174.369995,174.369995,1966700
2016-01-08,175.009995,175.009995,167.759995,168.130005,168.130005,1754800
2016-01-11,169.600006,169.600006,158.970001,161.649994,161.649994,1904000
2016-01-12,162.990005,167.300003,160.570007,166.119995,166.119995,1455600
2016-01-13,166.610001,167.0,156.740005,157.919998,157.919998,1686800
2016-01-14,158.389999,169.83999599999999,155.279999,167.28999299999998,167.28999299999998,2684500
2016-01-15,156.270004,163.770004,156.270004,158.679993,158.679993,2703900
2016-01-19,162.58999599999999,163.71000700000002,152.229996,156.75,156.75,2396100
2016-01-20,153.899994,162.649994,149.649994,159.889999,159.889999,2959000
2016-01-21,159.679993,161.350006,155.279999,155.520004,155.520004,1777800
2016-01-22,158.690002,159.479996,155.380005,159.149994,159.149994,1136500
2016-01-25,158.649994,160.149994,154.21000700000002,154.53999299999998,154.53999299999998,1282600
2016-01-26,155.119995,156.28999299999998,150.059998,152.639999,152.639999,1522300
2016-01-27,152.96000700000002,157.369995,149.229996,151.119995,151.119995,2141000
2016-01-28,151.96000700000002,155.0,143.029999,145.610001,145.610001,2989900
2016-01-29,147.679993,147.679993,141.16000400000001,145.929993,145.929993,3158700
2016-02-01,144.179993,146.800003,139.33999599999999,143.5,143.5,2722500
2016-02-02,141.639999,143.649994,137.050003,137.360001,137.360001,2477100
2016-02-03,132.5,147.300003,130.509995,145.970001,145.970001,5597500
2016-02-04,143.809998,152.41000400000001,143.809998,146.020004,146.020004,2797700
2016-02-05,146.199997,146.899994,139.130005,142.279999,142.279999,2132300
2016-02-08,138.020004,141.41000400000001,136.440002,139.149994,139.149994,2146300
2016-02-09,136.970001,142.070007,134.0,136.46000700000002,136.46000700000002,2433200
2016-02-10,138.199997,144.429993,136.759995,138.820007,138.820007,1758500
2016-02-11,134.520004,137.630005,134.25,135.360001,135.360001,1402000
2016-02-12,136.91000400000001,141.259995,134.309998,141.110001,141.110001,1595200
2016-02-16,143.100006,144.550003,140.419998,142.389999,142.389999,1635600
2016-02-17,143.929993,149.16000400000001,141.78999299999998,148.600006,148.600006,2184600
