Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,56.060001,57.490002000000004,55.830002,56.009997999999996,54.334438,663000
2016-01-04,54.970001,55.689999,54.27,55.549999,53.888194999999996,1284700
2016-01-05,55.549999,56.099998,53.880001,54.700001,53.063621999999995,1232100
2016-01-06,53.470001,54.25,51.84,52.310001,50.745121000000005,1240000
2016-01-07,51.259997999999996,51.700001,49.48,49.950001,48.455719,1521000
2016-01-08,50.450001,51.080002,48.970001,49.009997999999996,47.543842,1127400
2016-01-11,49.240002000000004,49.529999,47.380001,48.040001000000004,46.602863,1304700
2016-01-12,48.790001000000004,49.18,48.049999,48.950001,47.485640999999994,1299100
2016-01-13,49.619999,51.27,47.310001,47.709998999999996,46.28273,1463300
2016-01-14,48.029999,49.650002,46.84,48.900002,47.437138,1303200
2016-01-15,47.639998999999996,48.02,45.779999,47.91,46.476753,1446900
2016-01-19,48.48,49.5,47.57,48.419998,46.971493,1699800
2016-01-20,47.560001,48.790001000000004,46.16,48.009997999999996,46.573765,1356500
2016-01-21,47.990002000000004,50.740002000000004,47.419998,49.43,47.951279,1844300
2016-01-22,50.66,52.27,50.650002,51.290001000000004,49.755634,1533300
2016-01-25,51.09,51.25,49.700001,49.98,48.484825,1634100
2016-01-26,50.369999,52.470001,50.080002,51.880001,50.32798,1524200
2016-01-27,51.549999,52.259997999999996,50.439999,50.93,49.406403000000005,1429600
2016-01-28,51.650002,52.52,51.279999,51.759997999999996,50.211578,1176700
2016-01-29,51.790001000000004,52.66,51.150002,52.639998999999996,51.06525,2887700
2016-02-01,51.869999,52.950001,50.970001,52.82,51.239864000000004,1463300
2016-02-02,52.169998,53.02,51.349998,51.860001000000004,50.30859,1279500
2016-02-03,52.66,53.619999,51.16,53.52,51.918921999999995,1447600
2016-02-04,53.639998999999996,54.259997999999996,51.23,51.950001,50.395893,2205100
2016-02-05,51.380001,52.700001,50.720001,51.540001000000004,49.998154,1380300
2016-02-08,50.91,50.91,47.490002000000004,48.790001000000004,47.330425,1940700
