Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,41.900002,42.349998,41.720001,41.810001,40.896278,1451000
2016-01-04,41.060001,41.189999,40.34,40.689999,39.800758,3287300
2016-01-05,40.73,40.950001,40.34,40.549999,39.663810999999995,2587200
2016-01-06,40.240002000000004,40.990002000000004,40.049999,40.73,39.839882,2103600
2016-01-07,40.139998999999996,40.150002,38.810001,39.0,38.147686,3504300
2016-01-08,39.220001,39.709998999999996,38.470001,38.59,37.746646999999996,3736700
2016-01-11,38.709998999999996,38.900002,37.41,37.939999,37.110859000000005,2818400
2016-01-12,38.43,38.580002,37.650002,38.189999,37.355391999999995,1989400
2016-01-13,38.349998,38.470001,36.720001,36.860001000000004,36.054459,4206600
2016-01-14,36.939999,37.880001,36.549999,37.610001000000004,36.788067,2893300
2016-01-15,36.669998,37.560001,36.549999,37.110001000000004,36.298996,2994400
2016-01-19,37.639998999999996,37.919998,36.790001000000004,37.200001,36.387024,2506500
2016-01-20,36.68,37.610001000000004,36.130001,37.259997999999996,36.445713,2469100
2016-01-21,37.349998,37.830002,36.810001,37.23,36.41637,2298400
2016-01-22,37.91,38.18,37.580002,37.98,37.149982,1834500
2016-01-25,37.400002,38.029999,37.400002,37.610001000000004,36.788067,1831200
2016-01-26,37.889998999999996,37.959998999999996,37.360001000000004,37.509997999999996,36.69025,1754900
2016-01-27,37.389998999999996,37.919998,36.810001,37.049999,36.240307,1479400
2016-01-28,37.27,37.27,36.009997999999996,36.110001000000004,35.32085,3479400
2016-01-29,36.439999,37.689999,36.310001,37.650002,36.827194,2959900
2016-02-01,37.369999,37.950001,37.0,37.689999,36.866318,2666200
2016-02-02,37.18,37.549999,36.950001,37.07,36.259861,1742300
2016-02-03,37.27,37.360001000000004,36.290001000000004,37.189999,36.377247,2128100
2016-02-04,37.150002,37.790001000000004,36.970001,37.419998,36.602207,2811500
2016-02-05,37.259997999999996,37.310001,35.830002,36.040001000000004,35.252373,4424600
2016-02-08,35.610001000000004,35.779999,34.389998999999996,34.799999,34.039478,3888600
2016-02-09,34.209998999999996,35.77,34.150002,35.369999,34.597019,3191800
2016-02-10,35.630001,36.73,35.529999,35.849998,35.066521,3170000
2016-02-11,35.119999,35.610001000000004,34.939999,35.330002,34.557899,3224000
2016-02-12,35.84,36.23,35.52,36.220001,35.42844,3923600
2016-02-16,36.720001,37.169998,36.400002,37.080002,36.269646,2903600
2016-02-17,35.220001,38.130001,34.75,37.869999,37.042381,5382300
2016-02-18,37.73,37.959998999999996,37.09,37.189999,36.377247,2231500
2016-02-19,36.98,37.599998,36.849998,37.439999,36.62178,2339400
2016-02-22,37.880001,38.189999,37.779999,38.029999,37.198883,1792500
2016-02-23,37.639998999999996,37.959998999999996,36.950001,37.169998,36.357681,1282300
2016-02-24,36.650002,37.5,36.470001,37.48,36.660908,1454900
2016-02-25,37.619999,37.709998999999996,36.959998999999996,37.630001,36.807625,1453500
2016-02-26,37.75,37.919998,37.439999,37.59,36.768501,944200
2016-02-29,37.59,37.700001,37.330002,37.349998,36.533745,2187500
2016-03-01,37.630001,38.66,37.610001000000004,38.59,37.746646999999996,2759500
2016-03-02,38.490002000000004,39.27,38.41,39.040001000000004,38.186813,3612300
2016-03-03,38.919998,39.23,38.740002000000004,39.200001,38.343319,906100
2016-03-04,39.139998999999996,39.580002,39.029999,39.34,38.480255,1125000
2016-03-07,39.040001000000004,39.68,38.959998999999996,39.43,38.568290999999995,1221600
2016-03-08,38.970001,39.130001,38.009997999999996,38.09,37.257576,1801500
2016-03-09,38.310001,38.400002,37.959998999999996,38.130001,37.2967,1614600
2016-03-10,38.169998,38.509997999999996,37.619999,37.98,37.149982,1615000
2016-03-11,38.43,39.27,38.32,39.23,38.372662,1517300
2016-03-14,38.98,39.169998,38.41,39.02,38.167255,929600
2016-03-15,38.59,38.709998999999996,38.080002,38.290001000000004,37.453205,1059400
2016-03-16,38.09,39.099998,38.02,38.98,38.12812,1956100
2016-03-17,39.060001,39.439999,38.59,39.290001000000004,38.431358,1895700
2016-03-18,39.330002,40.48,39.27,40.189999,39.311684,2504400
2016-03-21,40.07,40.139998999999996,39.639998999999996,39.650002,38.783482,2172600
2016-03-22,39.560001,40.040001000000004,39.450001,39.880001,39.008457,1552300
2016-03-23,39.900002,39.990002000000004,39.369999,39.470001,38.607418,1554800
2016-03-24,39.16,39.450001,38.889998999999996,39.43,38.568290999999995,993500
2016-03-28,39.540001000000004,39.75,39.139998999999996,39.52,38.656321999999996,1272700
2016-03-29,39.349998,40.220001,39.110001000000004,40.16,39.282337,1079800
2016-03-30,40.360001000000004,40.580002,39.889998999999996,40.119999,39.24321,783400
2016-03-31,40.009997999999996,40.099998,39.66,39.849998,38.979107,3143500
2016-04-01,39.560001,40.380001,39.5,40.310001,39.543175,2857800
2016-04-04,40.32,40.52,39.799999,40.009997999999996,39.248878000000005,2958100
2016-04-05,39.73,39.889998999999996,39.189999,39.259997999999996,38.513141999999995,1900700
2016-04-06,39.290001000000004,40.25,39.169998,40.240002000000004,39.474506,1566600
2016-04-07,39.889998999999996,40.099998,39.25,39.470001,38.719153999999996,1373800
2016-04-08,39.689999,39.970001,39.400002,39.540001000000004,38.787822999999996,1106300
2016-04-11,39.860001000000004,40.0,39.349998,39.41,38.660294,1049300
2016-04-12,39.470001,39.830002,39.34,39.75,38.993828,986600
2016-04-13,39.52,41.0,39.5,40.689999,39.915943,2494600
2016-04-14,40.860001000000004,41.080002,40.529999,40.779999,40.004234000000004,1346800
2016-04-15,40.77,40.950001,40.630001,40.91,40.13176,1442300
2016-04-18,40.720001,41.450001,40.610001000000004,41.310001,40.524147,1536100
2016-04-19,41.18,41.740002000000004,41.130001,41.400002,40.612438,1640600
2016-04-20,41.419998,41.68,41.299999,41.52,40.73016,1243900
2016-04-21,41.5,42.0,41.419998,41.93,41.132359,1670400
2016-04-22,41.98,41.98,41.549999,41.799999,41.004829,1396300
2016-04-25,41.709998999999996,41.860001000000004,41.529999,41.630001,40.838058000000004,1500400
2016-04-26,41.82,41.880001,41.259997999999996,41.32,40.533962,1869000
2016-04-27,41.349998,41.75,41.040001000000004,41.580002,40.789009,1189300
2016-04-28,41.25,41.779999,41.060001,41.18,40.396629,1549800
2016-04-29,40.919998,41.040001000000004,40.259997999999996,40.919998,40.141563,2027900
2016-05-02,41.200001,41.75,41.130001,41.709998999999996,40.916542,1285300
2016-05-03,41.32,41.490002000000004,40.91,41.240002000000004,40.455486,1334000
2016-05-04,40.810001,41.200001,40.389998999999996,40.52,39.749179999999996,1603000
2016-05-05,40.639998999999996,41.029999,40.509997999999996,40.959998999999996,40.180805,1084000
2016-05-06,40.860001000000004,41.619999,40.720001,41.43,40.641865,1403500
2016-05-09,41.509997999999996,41.779999,41.290001000000004,41.330002,40.543774,1741500
2016-05-10,41.5,42.0,41.349998,42.0,41.201027,2094300
2016-05-11,42.189999,43.200001,42.119999,42.459998999999996,41.652275,3329000
2016-05-12,42.59,42.939999,42.419998,42.73,41.917133,2504900
2016-05-13,42.549999,42.93,42.389998999999996,42.619999,41.809227,2430600
2016-05-16,42.610001000000004,43.07,42.5,42.939999,42.123138,3979300
2016-05-17,44.959998999999996,45.34,43.630001,44.41,43.565174,7130400
2016-05-18,44.450001,44.740002000000004,43.990002000000004,44.32,43.476894,3476500
2016-05-19,44.07,44.82,43.98,44.560001,43.71233,3659500
2016-05-20,44.860001000000004,45.220001,44.689999,44.889998999999996,44.036041,2567400
2016-05-23,44.889998999999996,44.959998999999996,44.529999,44.57,43.722134000000004,1689700
2016-05-24,44.759997999999996,45.290001000000004,44.700001,45.029999,44.173382000000004,3236300
2016-05-25,45.119999,45.610001000000004,45.119999,45.419998,44.555965,2352400
2016-05-26,45.580002,45.599998,45.200001,45.509997999999996,44.644253000000006,2562600
2016-05-27,45.549999,45.849998,45.369999,45.82,44.948353000000004,1822700
2016-05-31,45.790001000000004,46.0,45.580002,45.889998999999996,45.017016999999996,2256400
2016-06-01,45.75,46.099998,45.450001,45.950001,45.075882,1733600
2016-06-02,45.91,46.150002,45.82,45.900002,45.02684,2209400
2016-06-03,45.73,45.849998,45.189999,45.720001,44.850258000000004,2395100
2016-06-06,45.720001,46.009997999999996,45.720001,45.860001000000004,44.987598,2359000
2016-06-07,45.810001,45.950001,45.610001000000004,45.75,44.879688,1500400
2016-06-08,45.75,46.18,45.709998999999996,46.150002,45.272076,1552100
2016-06-09,45.98,46.18,45.880001,46.09,45.213223,1203900
2016-06-10,45.73,45.779999,45.189999,45.360001000000004,44.497101,1261700
2016-06-13,45.32,45.52,44.91,44.919998,44.065475,1272800
2016-06-14,44.700001,44.950001,44.560001,44.91,44.055664,1624100
2016-06-15,45.110001000000004,45.380001,44.900002,44.939999,44.085097999999995,2029200
2016-06-16,44.720001,45.43,44.59,45.369999,44.506916,1784700
2016-06-17,45.419998,45.419998,44.869999,45.360001000000004,44.497101,3434800
2016-06-20,45.57,46.349998,45.57,46.139998999999996,45.262268,3161300
2016-06-21,46.209998999999996,46.330002,45.759997999999996,46.16,45.281887,2112900
2016-06-22,46.150002,46.470001,45.950001,46.029999,45.154358,2411900
2016-06-23,46.5,46.68,46.389998999999996,46.68,45.791996000000005,1487900
2016-06-24,44.560001,45.07,43.919998,44.119999,43.280693,5263600
2016-06-27,43.630001,43.709998999999996,41.98,42.259997999999996,41.456070000000004,4328100
2016-06-28,42.669998,43.110001000000004,42.16,43.110001000000004,42.289909,4300800
2016-06-29,43.549999,43.98,43.189999,43.759997999999996,42.927544,2402600
2016-06-30,43.68,44.400002,43.59,44.360001000000004,43.630790999999995,2181100
2016-07-01,44.360001000000004,44.799999,44.310001,44.599998,43.866837,1591500
2016-07-05,44.310001,44.349998,43.630001,43.75,43.030819,1813500
2016-07-06,43.650002,44.549999,43.360001000000004,44.470001,43.738983000000005,2312100
2016-07-07,44.470001,44.740002000000004,44.18,44.419998,43.6898,1860700
2016-07-08,44.860001000000004,45.549999,44.860001000000004,45.48,44.73238,1838100
2016-07-11,45.610001000000004,45.77,45.349998,45.400002,44.653694,1094700
2016-07-12,45.77,46.66,45.639998999999996,46.529999,45.765118,2237700
2016-07-13,46.639998999999996,46.82,46.330002,46.41,45.647090999999996,1852400
2016-07-14,46.860001000000004,46.98,46.689999,46.799999,46.030682,1192500
2016-07-15,46.959998999999996,46.959998999999996,46.549999,46.669998,45.902813,1202100
2016-07-18,46.599998,46.880001,46.34,46.799999,46.030682,1362900
2016-07-19,46.669998,47.0,46.490002000000004,46.98,46.207718,2583900
2016-07-20,46.959998999999996,47.18,46.82,47.009997999999996,46.237225,2124600
2016-07-21,46.98,47.139998999999996,46.470001,46.669998,45.902813,1218400
2016-07-22,46.720001,46.790001000000004,46.419998,46.580002,45.814296999999996,1512400
