Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,151.259995,151.940002,150.449997,150.509995,149.883621,766700
2016-01-04,149.25,154.479996,147.509995,152.240005,151.60647600000001,1935300
2016-01-05,152.350006,153.78999299999998,149.889999,151.199997,150.570801,1127700
2016-01-06,149.679993,150.050003,145.779999,147.199997,146.58741799999999,1048400
2016-01-07,144.800003,149.46000700000002,143.130005,148.830002,148.210632,1343700
2016-01-08,149.029999,149.440002,144.869995,145.559998,144.954254,1030400
2016-01-11,146.130005,148.119995,145.059998,147.050003,146.438065,1110800
2016-01-12,147.520004,148.970001,145.740005,148.070007,147.453812,1045400
2016-01-13,148.33999599999999,148.889999,141.759995,142.16000400000001,141.56839,1336000
2016-01-14,142.179993,143.0,139.16000400000001,141.320007,140.731918,1121200
2016-01-15,138.029999,144.71000700000002,137.66000400000001,144.28999299999998,143.68954499999998,1333100
2016-01-19,145.08999599999999,146.440002,142.899994,144.619995,144.018158,1184000
2016-01-20,142.580002,145.110001,139.41000400000001,143.389999,142.793259,616700
2016-01-21,143.240005,146.389999,142.270004,143.800003,143.201569,706800
2016-01-22,144.940002,145.850006,142.58999599999999,144.429993,143.828949,990400
2016-01-25,144.990005,146.330002,143.240005,144.720001,144.117737,853700
2016-01-26,145.440002,152.71000700000002,144.759995,151.470001,150.839691,1149300
2016-01-27,151.149994,154.059998,150.179993,151.520004,150.88945,987900
2016-01-28,152.96000700000002,153.699997,145.669998,148.559998,147.941757,1001800
2016-01-29,149.869995,152.229996,148.179993,152.050003,151.41726699999998,1255600
2016-02-01,151.699997,156.33999599999999,150.679993,154.889999,154.245407,862800
2016-02-02,154.380005,154.940002,150.669998,151.860001,151.228012,713100
2016-02-03,151.580002,152.949997,146.020004,147.940002,147.32437099999999,1513600
2016-02-04,147.46000700000002,148.440002,145.479996,147.850006,147.23474099999999,1568600
2016-02-05,147.53999299999998,147.96000700000002,143.440002,143.940002,143.341003,1284200
2016-02-08,142.770004,143.100006,136.059998,141.449997,140.861343,2109900
2016-02-09,141.149994,143.639999,139.130005,141.5,140.911133,1226800
2016-02-10,141.130005,143.5,138.41000400000001,138.570007,137.993347,2203700
2016-02-11,137.03999299999998,142.770004,131.58999599999999,138.41000400000001,137.83403,2575700
2016-02-12,139.53999299999998,141.399994,137.190002,140.770004,140.184189,974800
2016-02-16,142.03999299999998,148.970001,141.179993,146.0,145.39241,1315400
2016-02-17,147.169998,149.009995,142.990005,143.41000400000001,142.813232,1471100
2016-02-18,142.350006,144.83999599999999,140.559998,143.320007,142.723572,1068000
2016-02-19,143.520004,145.08999599999999,141.350006,143.630005,143.032288,948700
2016-02-22,145.25,148.470001,145.029999,147.869995,147.254639,904000
2016-02-23,148.440002,151.33999599999999,147.369995,147.550003,146.935959,698300
