Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,52.84,53.419998,52.610001000000004,52.630001,52.630001,1132000
2016-01-04,51.799999,52.32,50.91,52.310001,52.310001,4341100
2016-01-05,52.380001,52.650002,51.93,52.02,52.02,1505000
2016-01-06,51.0,51.759997999999996,50.380001,50.48,50.48,2588700
2016-01-07,49.34,50.700001,48.16,48.189999,48.189999,4029600
2016-01-08,48.509997999999996,49.18,48.049999,48.099998,48.099998,4122700
2016-01-11,48.27,48.869999,44.93,45.459998999999996,45.459998999999996,6477500
2016-01-12,46.009997999999996,48.189999,46.009997999999996,46.880001,46.880001,6203400
2016-01-13,47.139998999999996,47.689999,45.75,45.82,45.82,4134900
2016-01-14,45.98,47.259997999999996,45.099998,46.91,46.91,2974800
2016-01-15,45.330002,45.91,43.93,44.150002,44.150002,3836100
2016-01-19,44.82,45.639998999999996,43.75,45.439999,45.439999,3590100
2016-01-20,44.790001000000004,46.75,43.75,46.110001000000004,46.110001000000004,3493500
2016-01-21,46.330002,47.82,45.799999,46.209998999999996,46.209998999999996,3350300
2016-01-22,46.970001,47.889998999999996,46.52,46.91,46.91,1984700
2016-01-25,46.810001,46.900002,45.639998999999996,45.700001,45.700001,1413900
2016-01-26,45.860001000000004,46.419998,45.259997999999996,46.200001,46.200001,2256200
2016-01-27,45.700001,46.439999,44.150002,44.349998,44.349998,2082800
2016-01-28,44.849998,45.209998999999996,43.279999,43.470001,43.470001,2726300
2016-01-29,43.790001000000004,45.630001,43.529999,45.619999,45.619999,2278200
2016-02-01,45.5,45.540001000000004,44.310001,45.299999,45.299999,2765800
2016-02-02,44.959998999999996,44.959998999999996,42.68,42.939999,42.939999,2789200
2016-02-03,43.25,44.810001,42.959998999999996,44.389998999999996,44.389998999999996,3792500
2016-02-04,44.41,45.279999,43.869999,44.639998999999996,44.639998999999996,2399500
2016-02-05,44.150002,44.189999,42.880001,43.200001,43.200001,2629300
2016-02-08,42.509997999999996,43.0,40.220001,40.98,40.98,3280000
2016-02-09,40.59,41.529999,39.43,39.57,39.57,5892200
2016-02-10,46.990002000000004,49.279999,44.68,47.959998999999996,47.959998999999996,14254400
2016-02-11,47.130001,49.439999,46.5,49.139998999999996,49.139998999999996,5810000
2016-02-12,49.57,50.900002,49.279999,50.759997999999996,50.759997999999996,4037200
2016-02-16,51.27,53.150002,50.470001,52.549999,52.549999,5450200
2016-02-17,53.18,54.0,52.849998,53.419998,53.419998,3355000
2016-02-18,54.830002,54.830002,53.07,53.279999,53.279999,3447900
2016-02-19,52.900002,53.139998999999996,52.0,53.130001,53.130001,3425900
2016-02-22,53.630001,55.599998,53.389998999999996,54.48,54.48,3963500
2016-02-23,54.07,54.759997999999996,53.580002,53.970001,53.970001,3878900
2016-02-24,53.59,54.970001,53.02,54.779999,54.779999,2165300
2016-02-25,54.919998,55.0,54.150002,54.959998999999996,54.959998999999996,2251500
2016-02-26,55.349998,55.549999,54.599998,55.240002000000004,55.240002000000004,3038200
2016-02-29,55.290001000000004,55.540001000000004,53.970001,53.970001,53.970001,4323400
2016-03-01,54.369999,55.57,54.0,55.529999,55.529999,3930000
2016-03-02,55.400002,56.310001,55.040001000000004,56.209998999999996,56.209998999999996,2425700
2016-03-03,55.830002,55.889998999999996,55.200001,55.639998999999996,55.639998999999996,2524400
2016-03-04,55.650002,55.98,55.029999,55.57,55.57,2835700
2016-03-07,55.0,55.98,54.919998,55.330002,55.330002,2950200
2016-03-08,54.939999,55.150002,54.150002,54.580002,54.580002,2916900
2016-03-09,54.990002000000004,55.490002000000004,54.290001000000004,55.189999,55.189999,1595400
2016-03-10,55.240002000000004,55.43,53.900002,54.639998999999996,54.639998999999996,3072700
2016-03-11,55.259997999999996,56.290001000000004,55.18,56.07,56.07,1264400
2016-03-14,55.75,55.830002,55.080002,55.279999,55.279999,1896600
2016-03-15,54.889998999999996,55.09,54.34,54.669998,54.669998,1844900
2016-03-16,54.290001000000004,56.09,54.189999,55.810001,55.810001,1610700
2016-03-17,55.48,56.080002,55.279999,56.060001,56.060001,1688400
2016-03-18,56.5,57.049999,55.689999,55.950001,55.950001,2417400
2016-03-21,55.849998,56.360001000000004,55.689999,56.290001000000004,56.290001000000004,1071900
2016-03-22,55.98,57.0,55.810001,56.740002000000004,56.740002000000004,1193500
2016-03-23,56.669998,56.669998,54.950001,55.119999,55.119999,1697900
2016-03-24,54.650002,55.130001,54.389998999999996,54.84,54.84,1940500
2016-03-28,55.099998,55.310001,54.57,54.93,54.93,1289200
2016-03-29,54.650002,55.540001000000004,54.02,55.259997999999996,55.259997999999996,1159500
2016-03-30,55.740002000000004,55.799999,54.790001000000004,55.099998,55.099998,1540100
2016-03-31,55.060001,55.73,54.700001,55.57,55.57,1643000
2016-04-01,55.139998999999996,55.310001,54.240002000000004,55.220001,55.220001,1671600
2016-04-04,55.169998,55.84,54.759997999999996,55.330002,55.330002,1034100
2016-04-05,54.189999,54.32,52.759997999999996,53.139998999999996,53.139998999999996,2116800
2016-04-06,53.080002,54.799999,53.080002,54.779999,54.779999,1663000
2016-04-07,54.5,55.0,53.0,53.279999,53.279999,1754500
2016-04-08,53.59,53.950001,52.200001,52.380001,52.380001,1863500
2016-04-11,52.689999,52.990002000000004,51.009997999999996,51.060001,51.060001,2409500
2016-04-12,51.18,51.610001000000004,49.799999,50.540001000000004,50.540001000000004,3062500
2016-04-13,50.759997999999996,51.970001,50.610001000000004,51.790001000000004,51.790001000000004,1599900
2016-04-14,51.529999,52.34,51.130001,51.669998,51.669998,1274000
2016-04-15,51.580002,51.91,50.77,50.93,50.93,1985900
2016-04-18,50.540001000000004,51.98,49.869999,51.75,51.75,2295200
2016-04-19,51.93,52.25,50.759997999999996,51.349998,51.349998,1845400
2016-04-20,51.349998,51.66,50.0,51.27,51.27,2125200
2016-04-21,51.360001000000004,51.709998999999996,51.029999,51.360001000000004,51.360001000000004,1318800
2016-04-22,51.259997999999996,51.810001,50.639998999999996,51.130001,51.130001,2987900
2016-04-25,51.0,51.110001000000004,50.560001,51.09,51.09,1617700
2016-04-26,50.93,52.84,50.830002,52.66,52.66,3781200
2016-04-27,52.099998,57.5,52.029999,54.849998,54.849998,6939700
2016-04-28,54.48,54.810001,52.290001000000004,52.41,52.41,2530300
2016-04-29,52.209998999999996,52.380001,50.380001,50.990002000000004,50.990002000000004,2741400
2016-05-02,50.75,51.18,50.029999,50.939999,50.939999,1982500
2016-05-03,50.82,50.939999,49.639998999999996,49.91,49.91,1979100
2016-05-04,49.619999,49.970001,49.09,49.540001000000004,49.540001000000004,1833500
2016-05-05,49.77,50.040001000000004,49.09,49.509997999999996,49.509997999999996,2055100
