Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,151.729996,152.119995,150.630005,150.639999,142.50280800000002,1607100
2016-01-04,148.050003,148.320007,145.399994,146.820007,138.889206,3277200
2016-01-05,146.820007,147.5,145.610001,147.46000700000002,139.494598,2688100
2016-01-06,145.58999599999999,145.759995,143.419998,144.490005,136.685013,2997100
2016-01-07,142.520004,143.130005,140.630005,140.970001,133.355179,3553500
2016-01-08,141.360001,142.5,140.220001,140.490005,132.901093,2664000
2016-01-11,140.970001,141.429993,139.41000400000001,140.46000700000002,132.872726,2770300
2016-01-12,141.360001,142.149994,139.130005,140.860001,133.251129,2363500
2016-01-13,140.889999,142.190002,138.53999299999998,138.720001,131.22671499999998,2598300
2016-01-14,139.740005,142.440002,138.860001,141.179993,133.553818,3720400
2016-01-15,138.300003,140.100006,137.21000700000002,138.690002,131.19833400000002,4683500
2016-01-19,140.100006,140.800003,137.41000400000001,138.389999,130.914536,3399800
2016-01-20,136.949997,137.75,134.639999,136.96000700000002,129.56178300000002,4136300
2016-01-21,136.96000700000002,138.669998,136.149994,137.759995,130.318573,3355200
2016-01-22,140.139999,140.429993,138.080002,139.520004,131.983505,2979100
2016-01-25,138.96000700000002,139.369995,137.529999,137.570007,130.13884,2805500
2016-01-26,141.78999299999998,145.020004,140.330002,144.779999,136.959351,5125800
2016-01-27,144.949997,147.970001,144.050003,145.550003,137.687775,3596400
2016-01-28,146.16000400000001,147.83999599999999,145.220001,147.320007,139.362167,3067400
2016-01-29,148.240005,151.0,148.0,151.0,142.84338400000001,3993200
2016-02-01,149.330002,149.78999299999998,148.100006,148.729996,140.695969,2701500
2016-02-02,147.58999599999999,148.279999,146.050003,147.869995,139.882446,3581800
2016-02-03,149.360001,152.850006,148.96000700000002,152.520004,144.28125,5766800
2016-02-04,152.419998,154.380005,151.779999,153.440002,145.15159599999998,3401900
2016-02-05,153.199997,153.880005,151.820007,153.470001,145.179947,3368500
2016-02-08,151.630005,154.429993,151.009995,153.899994,145.586716,2505400
2016-02-09,152.949997,155.759995,152.449997,154.740005,146.381348,2951000
2016-02-10,154.429993,155.490005,152.119995,152.449997,145.25701899999999,2911900
2016-02-11,149.91000400000001,152.0,149.0,150.669998,143.56098899999998,3182200
