Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,30.075001,30.275,29.924999,29.950001,26.914371000000003,2051600
2016-01-04,29.395,29.59,29.1,29.59,26.590858,4948400
2016-01-05,29.584999,29.815001000000002,29.370001000000002,29.549999,26.554910999999997,4100000
2016-01-06,29.165001,29.305,28.975,29.1,26.150522,3727400
2016-01-07,28.559998999999998,29.0,28.465,28.605,25.705694,4706000
2016-01-08,28.834999,28.895,28.305,28.355,25.481031,4460600
2016-01-11,28.51,28.645,28.135,28.540001,25.647284,4023600
2016-01-12,28.815001000000002,28.969998999999998,28.51,28.9,25.970793,4745000
2016-01-13,29.16,29.42,28.334999,28.455,25.570894,5607400
2016-01-14,28.51,28.945,28.254998999999998,28.66,25.755119,5418800
2016-01-15,28.01,28.514999,27.940001000000002,28.305,25.436101999999998,6893600
2016-01-19,28.540001,28.635,28.055,28.245001000000002,25.382182999999998,5529800
2016-01-20,27.725,28.09,27.285,27.775,24.959822,5915800
2016-01-21,27.870001000000002,28.23,27.674999,27.91,25.081139,4844800
2016-01-22,28.360001,28.66,28.275,28.635,25.732653,4387200
2016-01-25,28.620001000000002,28.815001000000002,28.219998999999998,28.275,25.409143,6298600
2016-01-26,28.514999,28.905001000000002,28.469998999999998,28.76,25.844984,3176800
2016-01-27,28.705,29.135,28.455,28.725,25.813534,5026800
2016-01-28,28.945,29.245001000000002,28.705,29.155001000000002,26.199949,4236800
2016-01-29,28.99,29.045,28.275,28.98,26.042688000000002,10378400
2016-02-01,28.68,28.780001000000002,28.155001000000002,28.254998999999998,25.391169,11286200
2016-02-02,28.365,29.309998999999998,27.870001000000002,28.639999,25.737148,10005600
2016-02-03,29.200001,29.415001,28.040001,28.66,25.755119,5113400
2016-02-04,28.57,29.055,28.48,29.01,26.069645,4500800
2016-02-05,28.985001,29.245001000000002,28.83,29.105,26.155016,4573000
2016-02-08,28.695,29.1,28.52,29.0,26.060658,5247000
2016-02-09,28.754998999999998,29.18,28.525,28.965,26.029207,5389200
2016-02-10,29.15,29.43,28.715,28.745001000000002,25.831505,4456800
2016-02-11,27.805,28.299999,27.620001000000002,27.799999,25.343773000000002,6858400
2016-02-12,28.26,28.690001000000002,28.129998999999998,28.655001000000002,26.123234,5266200
