Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,66.260002,66.91999799999999,65.309998,65.91999799999999,64.58802800000001,310900
2016-01-04,64.879997,64.879997,63.389998999999996,64.529999,63.226119999999995,845000
2016-01-05,64.57,65.400002,64.110001,64.459999,63.157536,525600
2016-01-06,63.619999,63.830002,62.389998999999996,62.77,61.501681999999995,505500
2016-01-07,61.630001,62.290001000000004,60.75,60.959998999999996,59.728252000000005,613600
2016-01-08,61.299999,61.709998999999996,59.619999,59.77,58.562293999999994,675700
2016-01-11,60.02,60.450001,58.98,59.490002000000004,58.287952000000004,562700
2016-01-12,59.959998999999996,60.439999,59.330002,60.110001000000004,58.89543199999999,521100
2016-01-13,60.529999,60.689999,58.66,58.810001,57.62169300000001,513400
2016-01-14,59.799999,60.939999,59.040001000000004,60.23,59.013,929400
2016-01-15,60.419998,60.419998,56.66,58.68,57.494319999999995,1231500
2016-01-19,60.049999,60.209998999999996,57.279999,58.009997999999996,56.83786,1000000
2016-01-20,57.549999,58.040001000000004,55.529999,57.41,56.249989,1355200
2016-01-21,57.439999,57.77,55.759997999999996,57.209998999999996,56.054024,1152600
2016-01-22,58.150002,60.130001,58.130001,59.959998999999996,58.748459,1086900
2016-01-25,59.689999,60.349998,58.830002,59.189999,57.994018999999994,1114700
2016-01-26,59.040001000000004,60.119999,58.779999,59.939999,58.728859,638000
2016-01-27,59.68,60.57,59.369999,59.73,58.523106000000006,711800
2016-01-28,60.060001,60.169998,58.759997999999996,59.220001,58.023415,668100
2016-01-29,59.529999,60.650002,59.169998,60.560001,59.336330000000004,677700
2016-02-01,60.0,60.740002000000004,59.529999,60.450001,59.228561,982600
2016-02-02,59.950001,59.950001,58.310001,58.73,57.543304000000006,1217300
2016-02-03,59.389998999999996,59.490002000000004,57.700001,59.380001,58.18018000000001,897500
2016-02-04,59.32,60.970001,59.220001,59.799999,58.591694,541000
2016-02-05,59.830002,60.349998,56.009997999999996,56.27,55.133015,1627200
2016-02-08,55.380001,55.880001,52.950001,53.77,52.683537,2161000
2016-02-09,53.330002,54.950001,53.189999,54.279999,53.183228,1412100
2016-02-10,54.810001,56.52,54.41,54.849998,53.741707,1245900
2016-02-11,56.189999,58.77,54.450001,56.740002000000004,55.593525,2540800
2016-02-12,58.09,58.869999,57.169998,57.5,56.338165000000004,1869100
2016-02-16,58.380001,58.810001,56.880001,58.5,57.317958999999995,1177600
2016-02-17,58.900002,59.549999,58.43,58.810001,57.62169300000001,1186300
2016-02-18,59.09,59.400002,58.380001,58.59,57.406139,987300
2016-02-19,58.5,58.799999,57.970001,58.759997999999996,57.572708,2485200
2016-02-22,58.759997999999996,61.43,58.759997999999996,61.07,59.83603299999999,988400
2016-02-23,60.799999,62.0,60.529999,61.110001000000004,59.875220999999996,742900
2016-02-24,60.450001,62.77,60.009997999999996,62.630001,61.364509999999996,1014800
2016-02-25,62.720001,63.869999,60.599998,63.799999,62.510868,912100
2016-02-26,64.0,64.5,63.130001,63.880001,62.589256000000006,748800
2016-02-29,63.919998,64.239998,62.939999,63.0,61.727028000000004,1127900
2016-03-01,63.580002,64.910004,63.32,64.83000200000001,63.520061,1140800
2016-03-02,64.589996,64.980003,64.050003,64.639999,63.333893,674000
2016-03-03,64.57,64.980003,64.220001,64.839996,63.529854,695300
2016-03-04,64.83000200000001,65.0,63.84,63.939999,62.648041000000006,836800
